"k","alpha","omega","stabilite"
5,0.55,0.35,0.827304291425783
6,0.55,0.35,0.77949077691876
2,0.6,0.35,0.637371585627677
3,0.6,0.35,0.903203526585664
4,0.6,0.35,0.927477217774218
5,0.6,0.35,0.835917248031809
6,0.6,0.35,0.766897477795135
2,0.65,0.35,0.66756788332054
3,0.65,0.35,0.908462763714329
4,0.65,0.35,0.924831211735635
5,0.65,0.35,0.833999019707986
6,0.65,0.35,0.777425520108711
2,0.7,0.35,0.666472996016781
3,0.7,0.35,0.889852747717139
4,0.7,0.35,0.926989782956039
5,0.7,0.35,0.845196169134752
6,0.7,0.35,0.752319493929067
2,0.75,0.35,0.640599548656034
3,0.75,0.35,0.856465442471631
4,0.75,0.35,0.913946332522804
5,0.75,0.35,0.860050760302474
6,0.75,0.35,0.745886209375145
2,0.8,0.35,0.59936871132258
3,0.8,0.35,0.868544629784577
4,0.8,0.35,0.860288764889067
5,0.8,0.35,0.838110790903506
6,0.8,0.35,0.733249633980237
2,0.85,0.35,0.66284380665973
3,0.85,0.35,0.897147231652877
4,0.85,0.35,0.878862019796338
5,0.85,0.35,0.868362573164396
6,0.85,0.35,0.729769008650081
2,0.9,0.35,0.700452858457867
3,0.9,0.35,0.91254009464501
4,0.9,0.35,0.912371831166655
5,0.9,0.35,0.890267596611219
6,0.9,0.35,0.741964119428312
2,0.95,0.35,0.697325952864242
3,0.95,0.35,0.941893095870216
4,0.95,0.35,0.925098857066016
5,0.95,0.35,0.877415156033016
6,0.95,0.35,0.762742363485618
2,1,0.35,0.734613734101117
3,1,0.35,0.957448549148761
4,1,0.35,0.930340957623994
5,1,0.35,0.894196875465658
6,1,0.35,0.757036716712844
2,0,0.4,0.6340558872974
3,0,0.4,0.966561296962938
4,0,0.4,0.865220131612176
5,0,0.4,0.88572430280108
6,0,0.4,0.807346688382423
2,0.05,0.4,0.65931723731233
3,0.05,0.4,0.976084120651579
4,0.05,0.4,0.899217500376212
5,0.05,0.4,0.898091783586384
6,0.05,0.4,0.834782158330991
2,0.1,0.4,0.668690395921592
3,0.1,0.4,0.974884716221421
4,0.1,0.4,0.890253280073313
5,0.1,0.4,0.8995904906143
6,0.1,0.4,0.844337041410042
2,0.15,0.4,0.6652902928804
3,0.15,0.4,0.969912275991352
4,0.15,0.4,0.903387211715551
5,0.15,0.4,0.922416219054458
6,0.15,0.4,0.870640852482402
2,0.2,0.4,0.676898879162882
3,0.2,0.4,0.960766427421499
4,0.2,0.4,0.892891514814266
5,0.2,0.4,0.894872274159125
6,0.2,0.4,0.824673785961481
2,0.25,0.4,0.69644087710176
3,0.25,0.4,0.939447200898004
4,0.25,0.4,0.888790460431339
5,0.25,0.4,0.862022645111756
6,0.25,0.4,0.818292261121524
2,0.3,0.4,0.707077384064948
3,0.3,0.4,0.930624286969128
4,0.3,0.4,0.897728727772952
5,0.3,0.4,0.851189740827511
6,0.3,0.4,0.835047431716711
2,0.35,0.4,0.651691483767546
3,0.35,0.4,0.923263939478919
4,0.35,0.4,0.926305030248564
5,0.35,0.4,0.818665944134822
6,0.35,0.4,0.817070148872295
2,0.4,0.4,0.611229025185742
3,0.4,0.4,0.919103283717949
4,0.4,0.4,0.912314856711747
5,0.4,0.4,0.780119146096864
6,0.4,0.4,0.824395140775544
2,0.45,0.4,0.740968446074597
3,0.45,0.4,0.887562581956372
4,0.45,0.4,0.938755607591382
5,0.45,0.4,0.76341484889
6,0.45,0.4,0.806605434881846
2,0.5,0.4,0.688067366279161
3,0.5,0.4,0.904032419822093
4,0.5,0.4,0.917887217454191
5,0.5,0.4,0.751800328192113
6,0.5,0.4,0.80519800611508
2,0.55,0.4,0.688650110959648
3,0.55,0.4,0.899595663845236
4,0.55,0.4,0.939978570441205
5,0.55,0.4,0.816178163245308
6,0.55,0.4,0.793983874684169
2,0.6,0.4,0.718413249403137
3,0.6,0.4,0.896684804858144
4,0.6,0.4,0.934409709680352
5,0.6,0.4,0.818765158985545
6,0.6,0.4,0.78237659612482
2,0.65,0.4,0.70237037553309
3,0.65,0.4,0.87956337978977
4,0.65,0.4,0.917197407654167
5,0.65,0.4,0.849703791977134
6,0.65,0.4,0.771769207299061
2,0.7,0.4,0.714954816700473
3,0.7,0.4,0.867816759923662
4,0.7,0.4,0.920207328387792
5,0.7,0.4,0.856818263794111
6,0.7,0.4,0.765722926010356
2,0.75,0.4,0.702183785832849
3,0.75,0.4,0.859701401759614
4,0.75,0.4,0.897711697014097
5,0.75,0.4,0.85773273112054
6,0.75,0.4,0.761404905607399
2,0.8,0.4,0.690439489476631
3,0.8,0.4,0.876570479614148
4,0.8,0.4,0.923255545610793
5,0.8,0.4,0.844951547964015
6,0.8,0.4,0.74455231523292
2,0.85,0.4,0.754674987613485
3,0.85,0.4,0.906253772593848
4,0.85,0.4,0.921617191423337
5,0.85,0.4,0.860057033239633
6,0.85,0.4,0.734931854102452
2,0.9,0.4,0.779652408866603
3,0.9,0.4,0.941936722437213
4,0.9,0.4,0.945199229112242
5,0.9,0.4,0.884039762903796
6,0.9,0.4,0.729149018872915
2,0.95,0.4,0.829305896623844
3,0.95,0.4,0.935848717823153
4,0.95,0.4,0.956787741306381
5,0.95,0.4,0.90484564667806
6,0.95,0.4,0.73386575704029
2,1,0.4,0.822385984276039
3,1,0.4,0.921045137425045
4,1,0.4,0.942573893593976
5,1,0.4,0.874982606426192
6,1,0.4,0.729745358358461
2,0,0.45,0.713044297036778
3,0,0.45,0.963517364690389
4,0,0.45,0.839342376619232
5,0,0.45,0.896247526048858
6,0,0.45,0.788158022134796
2,0.05,0.45,0.684826629794871
3,0.05,0.45,0.974462880453307
4,0.05,0.45,0.88551611683047
5,0.05,0.45,0.907127055714654
6,0.05,0.45,0.857236779778012
2,0.1,0.45,0.686068641755
3,0.1,0.45,0.973787964175412
4,0.1,0.45,0.877270923303678
5,0.1,0.45,0.917446056313196
6,0.1,0.45,0.833174148295208
2,0.15,0.45,0.717494962490678
3,0.15,0.45,0.972188319120305
4,0.15,0.45,0.884680807315018
5,0.15,0.45,0.886468727231262
6,0.15,0.45,0.805841655631943
2,0.2,0.45,0.694968510817829
3,0.2,0.45,0.951173673015917
4,0.2,0.45,0.911083548051571
5,0.2,0.45,0.88344882456324
6,0.2,0.45,0.813985125897258
2,0.25,0.45,0.756299034103251
3,0.25,0.45,0.956150626692124
4,0.25,0.45,0.900207903188849
5,0.25,0.45,0.87316092140639
6,0.25,0.45,0.831946813613956
2,0.3,0.45,0.698943885032599
3,0.3,0.45,0.934981637568396
4,0.3,0.45,0.879121002212515
5,0.3,0.45,0.839474907668618
6,0.3,0.45,0.835268691920254
2,0.35,0.45,0.723386406881709
3,0.35,0.45,0.93637121568571
4,0.35,0.45,0.929153001169407
5,0.35,0.45,0.814967047694944
6,0.35,0.45,0.839078335462622
2,0.4,0.45,0.745099097447117
3,0.4,0.45,0.91383320339398
4,0.4,0.45,0.926992571221434
5,0.4,0.45,0.779207290627879
6,0.4,0.45,0.814449312514765
2,0.45,0.45,0.78629720707257
3,0.45,0.45,0.903087334921428
4,0.45,0.45,0.911285465629486
5,0.45,0.45,0.784009747902723
6,0.45,0.45,0.797827334830359
2,0.5,0.45,0.732778593534084
3,0.5,0.45,0.889863286918784
4,0.5,0.45,0.947788170703558
5,0.5,0.45,0.752937994505298
6,0.5,0.45,0.825158314413197
2,0.55,0.45,0.757714796563812
3,0.55,0.45,0.896086952266523
4,0.55,0.45,0.957370972262687
5,0.55,0.45,0.738089503486294
6,0.55,0.45,0.809593293198676
2,0.6,0.45,0.787860194777746
3,0.6,0.45,0.909047345600055
4,0.6,0.45,0.93325000967171
5,0.6,0.45,0.830139092601731
6,0.6,0.45,0.800773815307209
2,0.65,0.45,0.747010071978786
3,0.65,0.45,0.896395786082628
4,0.65,0.45,0.936987525272857
5,0.65,0.45,0.808063245701452
6,0.65,0.45,0.795948940333778
2,0.7,0.45,0.752140035221948
3,0.7,0.45,0.866552080121441
4,0.7,0.45,0.915273415544205
5,0.7,0.45,0.815630438848538
6,0.7,0.45,0.777804127305259
2,0.75,0.45,0.731854635630016
3,0.75,0.45,0.859552168389543
4,0.75,0.45,0.918549087057767
5,0.75,0.45,0.816828426910803
6,0.75,0.45,0.760183712193275
2,0.8,0.45,0.79925514345173
3,0.8,0.45,0.883384359492782
4,0.8,0.45,0.924436449260094
5,0.8,0.45,0.823810992925044
6,0.8,0.45,0.747118557369065
2,0.85,0.45,0.78741740473506
3,0.85,0.45,0.925731283588316
4,0.85,0.45,0.931550137519634
5,0.85,0.45,0.85420595624472
6,0.85,0.45,0.73596835558062
2,0.9,0.45,0.843996996345093
3,0.9,0.45,0.935014858677293
4,0.9,0.45,0.941955610169269
5,0.9,0.45,0.860085646696775
6,0.9,0.45,0.745285222899972
2,0.95,0.45,0.834953452582822
3,0.95,0.45,0.926044116436935
4,0.95,0.45,0.947941472425953
5,0.95,0.45,0.862278508789113
6,0.95,0.45,0.715713246623907
2,1,0.45,0.869245509934388
3,1,0.45,0.935719466394018
4,1,0.45,0.949887291008213
5,1,0.45,0.863572614332096
6,1,0.45,0.716892044600764
2,0,0.5,0.734480155458897
3,0,0.5,0.95506064511857
4,0,0.5,0.831787989212533
5,0,0.5,0.909335074015337
6,0,0.5,0.763507145967135
2,0.05,0.5,0.718906970065265
3,0.05,0.5,0.959741351209212
4,0.05,0.5,0.890496806263686
5,0.05,0.5,0.900735920318193
6,0.05,0.5,0.846100438794803
2,0.1,0.5,0.738166266003302
3,0.1,0.5,0.96438441126221
4,0.1,0.5,0.865486748152017
5,0.1,0.5,0.87800312281989
6,0.1,0.5,0.847659980606197
2,0.15,0.5,0.73351541478674
3,0.15,0.5,0.962453913658492
4,0.15,0.5,0.907219222662564
5,0.15,0.5,0.888572109485325
6,0.15,0.5,0.817382139209437
2,0.2,0.5,0.756913294705092
3,0.2,0.5,0.94498038454704
4,0.2,0.5,0.89797848496243
5,0.2,0.5,0.899064564260117
6,0.2,0.5,0.837264106049859
2,0.25,0.5,0.788182139943431
3,0.25,0.5,0.937863925174476
4,0.25,0.5,0.875603945383722
5,0.25,0.5,0.88661820410324
6,0.25,0.5,0.849429994599036
2,0.3,0.5,0.809568058841317
3,0.3,0.5,0.94072598887747
4,0.3,0.5,0.876195104623712
5,0.3,0.5,0.872883510601562
6,0.3,0.5,0.864776774293792
2,0.35,0.5,0.789304893203853
3,0.35,0.5,0.92725239965076
4,0.35,0.5,0.933047872611064
5,0.35,0.5,0.865858234282897
6,0.35,0.5,0.868580051618211
2,0.4,0.5,0.797862805007331
3,0.4,0.5,0.900024151590246
4,0.4,0.5,0.936565389252139
5,0.4,0.5,0.83518226401542
6,0.4,0.5,0.848486459493106
2,0.45,0.5,0.818159962422109
3,0.45,0.5,0.911810848201927
4,0.45,0.5,0.905185289833076
5,0.45,0.5,0.802593394286413
6,0.45,0.5,0.85436542943343
2,0.5,0.5,0.707707164151124
3,0.5,0.5,0.896218537576427
4,0.5,0.5,0.940706295389943
5,0.5,0.5,0.787201940398062
6,0.5,0.5,0.856368946540691
2,0.55,0.5,0.772021648759313
3,0.55,0.5,0.895411662667859
4,0.55,0.5,0.94234939926913
5,0.55,0.5,0.742241287407524
6,0.55,0.5,0.829337051586804
2,0.6,0.5,0.739713417570334
3,0.6,0.5,0.86328243133829
4,0.6,0.5,0.932547153568381
5,0.6,0.5,0.796024764584719
6,0.6,0.5,0.828758840350316
2,0.65,0.5,0.770274503365702
3,0.65,0.5,0.863889244532522
4,0.65,0.5,0.939049708790891
5,0.65,0.5,0.839165992959882
6,0.65,0.5,0.7961489610532
2,0.7,0.5,0.748013752738235
3,0.7,0.5,0.893546778441799
4,0.7,0.5,0.9220615254881
5,0.7,0.5,0.843140899923899
6,0.7,0.5,0.783067097888889
2,0.75,0.5,0.803617004510252
3,0.75,0.5,0.893100518144871
4,0.75,0.5,0.936155836702787
5,0.75,0.5,0.833783225154239
6,0.75,0.5,0.764136557672356
2,0.8,0.5,0.828253586634585
3,0.8,0.5,0.912832326032334
4,0.8,0.5,0.956196675592045
5,0.8,0.5,0.85162668115844
6,0.8,0.5,0.742023434278737
2,0.85,0.5,0.871061771384557
3,0.85,0.5,0.925501561825065
4,0.85,0.5,0.966733927638417
5,0.85,0.5,0.851770391546735
6,0.85,0.5,0.75217262765374
2,0.9,0.5,0.862431853806082
3,0.9,0.5,0.928507737228609
4,0.9,0.5,0.968004805401646
5,0.9,0.5,0.869686564117929
6,0.9,0.5,0.766155345293584
2,0.95,0.5,0.87165623833627
3,0.95,0.5,0.947705301198083
4,0.95,0.5,0.959730328456546
5,0.95,0.5,0.87984431016276
6,0.95,0.5,0.756695601601076
2,1,0.5,0.911857933070546
3,1,0.5,0.942222177897437
4,1,0.5,0.964324373547986
5,1,0.5,0.883493427494753
6,1,0.5,0.775369639879702
2,0,0.55,0.819528069441648
3,0,0.55,0.942870699076886
4,0,0.55,0.807070954424264
5,0,0.55,0.932871192177055
6,0,0.55,0.781474961763318
2,0.05,0.55,0.772019389586938
3,0.05,0.55,0.953433340316035
4,0.05,0.55,0.862640084909051
5,0.05,0.55,0.923911581439653
6,0.05,0.55,0.866111270791336
2,0.1,0.55,0.775081295658572
3,0.1,0.55,0.972883430742938
4,0.1,0.55,0.866504815505643
5,0.1,0.55,0.934311655144185
6,0.1,0.55,0.796602783679141
2,0.15,0.55,0.811258086333687
3,0.15,0.55,0.972710413550463
4,0.15,0.55,0.875263725361583
5,0.15,0.55,0.93104244833792
6,0.15,0.55,0.837850561067576
2,0.2,0.55,0.820042047699065
3,0.2,0.55,0.953051926704533
4,0.2,0.55,0.852568431071951
5,0.2,0.55,0.888496814581812
6,0.2,0.55,0.847053959747254
2,0.25,0.55,0.804236491312226
3,0.25,0.55,0.943144897086107
4,0.25,0.55,0.895554530440319
5,0.25,0.55,0.870726522166745
6,0.25,0.55,0.859251692085898
2,0.3,0.55,0.824099642178535
3,0.3,0.55,0.946428497064895
4,0.3,0.55,0.872288581303216
5,0.3,0.55,0.885898676940473
6,0.3,0.55,0.856067600373041
2,0.35,0.55,0.793551975060197
3,0.35,0.55,0.910890172649199
4,0.35,0.55,0.90752168736458
5,0.35,0.55,0.857864301378866
6,0.35,0.55,0.85301305359955
2,0.4,0.55,0.765269042938516
3,0.4,0.55,0.892838214603176
4,0.4,0.55,0.912231295987444
5,0.4,0.55,0.817744450353952
6,0.4,0.55,0.865694451803337
2,0.45,0.55,0.795057837016353
3,0.45,0.55,0.899139178184241
4,0.45,0.55,0.945115576165161
5,0.45,0.55,0.809207987336892
6,0.45,0.55,0.872061208707176
2,0.5,0.55,0.722761801520409
3,0.5,0.55,0.895070350093294
4,0.5,0.55,0.939948187549172
5,0.5,0.55,0.784423292518968
6,0.5,0.55,0.84270745112065
2,0.55,0.55,0.796133810535017
3,0.55,0.55,0.875936542155281
4,0.55,0.55,0.952223605657062
5,0.55,0.55,0.76215223363476
6,0.55,0.55,0.83735426113876
2,0.6,0.55,0.766111333956238
3,0.6,0.55,0.889879647291393
4,0.6,0.55,0.953939616099901
5,0.6,0.55,0.803840204824802
6,0.6,0.55,0.812584542265547
2,0.65,0.55,0.753313732789735
3,0.65,0.55,0.866948651747145
4,0.65,0.55,0.928814208037596
5,0.65,0.55,0.819739018959082
6,0.65,0.55,0.799886858578389
2,0.7,0.55,0.775838592424821
3,0.7,0.55,0.874494045834992
4,0.7,0.55,0.947294594973631
5,0.7,0.55,0.842269451595311
6,0.7,0.55,0.774158608398914
2,0.75,0.55,0.842319155707115
3,0.75,0.55,0.896244758036667
4,0.75,0.55,0.92982145849283
5,0.75,0.55,0.849385021034551
6,0.75,0.55,0.77527923410545
2,0.8,0.55,0.883438147828925
3,0.8,0.55,0.913506330184516
4,0.8,0.55,0.946259651863833
5,0.8,0.55,0.818002309288855
6,0.8,0.55,0.769607526172342
2,0.85,0.55,0.844466817495284
3,0.85,0.55,0.914977874774325
4,0.85,0.55,0.942739698806707
5,0.85,0.55,0.868448576502606
6,0.85,0.55,0.725398771771993
2,0.9,0.55,0.890917444224026
3,0.9,0.55,0.947207696357459
4,0.9,0.55,0.966096255447388
5,0.9,0.55,0.895598749324665
6,0.9,0.55,0.75713396210119
2,0.95,0.55,0.901755523988773
3,0.95,0.55,0.918069301192198
4,0.95,0.55,0.962984108212823
5,0.95,0.55,0.896160165796908
6,0.95,0.55,0.781857713276486
2,1,0.55,0.901294337813035
3,1,0.55,0.935207527689379
4,1,0.55,0.954387785094489
5,1,0.55,0.867948672424964
6,1,0.55,0.778421037807655
2,0,0.6,0.877290391368139
3,0,0.6,0.900850929203751
4,0,0.6,0.767503908668855
5,0,0.6,0.953714026260191
6,0,0.6,0.882797012038787
2,0.05,0.6,0.836052393405745
3,0.05,0.6,0.950447927188993
4,0.05,0.6,0.849275249475867
5,0.05,0.6,0.929276587038967
6,0.05,0.6,0.872068320143162
2,0.1,0.6,0.833133253081424
3,0.1,0.6,0.974035863983281
4,0.1,0.6,0.879398212962648
5,0.1,0.6,0.948167804964016
6,0.1,0.6,0.784785955217298
2,0.15,0.6,0.817678447129237
3,0.15,0.6,0.956100243227223
4,0.15,0.6,0.885593530550068
5,0.15,0.6,0.928819888598985
6,0.15,0.6,0.831062920903509
2,0.2,0.6,0.824749443996392
3,0.2,0.6,0.965248610046305
4,0.2,0.6,0.874010689529879
5,0.2,0.6,0.92060281718784
6,0.2,0.6,0.846537174544359
2,0.25,0.6,0.84003317306853
3,0.25,0.6,0.958630040610212
4,0.25,0.6,0.880546908245247
5,0.25,0.6,0.898425179169933
6,0.25,0.6,0.868388524340337
2,0.3,0.6,0.798969968178759
3,0.3,0.6,0.927548077062048
4,0.3,0.6,0.889232823214156
5,0.3,0.6,0.90724588403332
6,0.3,0.6,0.869376761838416
2,0.35,0.6,0.822134627474903
3,0.35,0.6,0.900662802126357
4,0.35,0.6,0.916505357428742
5,0.35,0.6,0.839497628686725
6,0.35,0.6,0.87801465279722
2,0.4,0.6,0.802144659416649
3,0.4,0.6,0.877221723592662
4,0.4,0.6,0.906737959667367
5,0.4,0.6,0.814868336857996
6,0.4,0.6,0.86473798396461
2,0.45,0.6,0.833348770035493
3,0.45,0.6,0.903341945181787
4,0.45,0.6,0.936695253968165
5,0.45,0.6,0.791229315723289
6,0.45,0.6,0.853872126483425
2,0.5,0.6,0.721783187036086
3,0.5,0.6,0.878231472118758
4,0.5,0.6,0.953536606427363
5,0.5,0.6,0.76665510902333
6,0.5,0.6,0.835021552582676
2,0.55,0.6,0.735644608038568
3,0.55,0.6,0.840591124601624
4,0.55,0.6,0.917924008884248
5,0.55,0.6,0.771832010693478
6,0.55,0.6,0.82302931131006
2,0.6,0.6,0.793196486462325
3,0.6,0.6,0.868260433063017
4,0.6,0.6,0.94119085909693
5,0.6,0.6,0.807193519844651
6,0.6,0.6,0.777732190387694
2,0.65,0.6,0.788910919097746
3,0.65,0.6,0.865070811005679
4,0.65,0.6,0.947207678368286
5,0.65,0.6,0.797984706965208
6,0.65,0.6,0.773457315761795
2,0.7,0.6,0.795668992493839
3,0.7,0.6,0.896087038348091
4,0.7,0.6,0.943443810390845
5,0.7,0.6,0.810928848715306
6,0.7,0.6,0.768430804034982
2,0.75,0.6,0.875199681352907
3,0.75,0.6,0.904923299906444
4,0.75,0.6,0.964040772804931
5,0.75,0.6,0.82409223434677
6,0.75,0.6,0.773354794376699
2,0.8,0.6,0.866582912471394
3,0.8,0.6,0.914610092516525
4,0.8,0.6,0.934855388679218
5,0.8,0.6,0.830090039597224
6,0.8,0.6,0.75648807538804
2,0.85,0.6,0.915533687251514
3,0.85,0.6,0.914005233949605
4,0.85,0.6,0.962536425387157
5,0.85,0.6,0.848148143685806
6,0.85,0.6,0.768760738994239
2,0.9,0.6,0.876817284853494
3,0.9,0.6,0.907731170221874
4,0.9,0.6,0.970383478174373
5,0.9,0.6,0.868681958770704
6,0.9,0.6,0.770787286543645
2,0.95,0.6,0.91784438911358
3,0.95,0.6,0.923215467511997
4,0.95,0.6,0.959790259726752
5,0.95,0.6,0.864166583509687
6,0.95,0.6,0.762263594667701
2,1,0.6,0.905628826834499
3,1,0.6,0.921605613485663
4,1,0.6,0.960300320481912
5,1,0.6,0.876516367984889
6,1,0.6,0.756787574396215
2,0,0.65,0.917217314461904
3,0,0.65,0.897476886584448
4,0,0.65,0.735738313267463
5,0,0.65,0.954298685402423
6,0,0.65,0.803795035517084
2,0.05,0.65,0.879592438239249
3,0.05,0.65,0.950622499097328
4,0.05,0.65,0.826246767791938
5,0.05,0.65,0.939293104914165
6,0.05,0.65,0.79618039076559
2,0.1,0.65,0.848838274259326
3,0.1,0.65,0.969742399170663
4,0.1,0.65,0.860818329707246
5,0.1,0.65,0.932702604479048
6,0.1,0.65,0.828944232687556
2,0.15,0.65,0.83698714755771
3,0.15,0.65,0.954297929848771
4,0.15,0.65,0.871568092149899
5,0.15,0.65,0.937621030074907
6,0.15,0.65,0.839930635523285
2,0.2,0.65,0.845426650600159
3,0.2,0.65,0.954872949564552
4,0.2,0.65,0.85515804384003
5,0.2,0.65,0.902633721589926
6,0.2,0.65,0.869218355116793
2,0.25,0.65,0.822749621084369
3,0.25,0.65,0.943157547096866
4,0.25,0.65,0.870813898572245
5,0.25,0.65,0.913269125325631
6,0.25,0.65,0.864990918648692
2,0.3,0.65,0.824517273009392
3,0.3,0.65,0.915158256786204
4,0.3,0.65,0.878724418811675
5,0.3,0.65,0.884701207569966
6,0.3,0.65,0.861916862668236
2,0.35,0.65,0.790226054622843
3,0.35,0.65,0.902766342727466
4,0.35,0.65,0.918951616300337
5,0.35,0.65,0.839090986466118
6,0.35,0.65,0.85972114481233
2,0.4,0.65,0.730495839288688
3,0.4,0.65,0.863380634145902
4,0.4,0.65,0.905549285136041
5,0.4,0.65,0.818019980147812
6,0.4,0.65,0.865303759796714
2,0.45,0.65,0.776444683255074
3,0.45,0.65,0.888534009402551
4,0.45,0.65,0.924085111583357
5,0.45,0.65,0.782332140303465
6,0.45,0.65,0.844831446588781
2,0.5,0.65,0.740077238643464
3,0.5,0.65,0.883536152852864
4,0.5,0.65,0.933144734869435
5,0.5,0.65,0.761044095914129
6,0.5,0.65,0.831328110866717
2,0.55,0.65,0.781159376107193
3,0.55,0.65,0.836822928604242
4,0.55,0.65,0.922197038803227
5,0.55,0.65,0.75576565429759
6,0.55,0.65,0.814468514259202
2,0.6,0.65,0.82529051864768
3,0.6,0.65,0.875570289036549
4,0.6,0.65,0.927413810835075
5,0.6,0.65,0.8127122065592
6,0.6,0.65,0.776110366779529
2,0.65,0.65,0.855566781982981
3,0.65,0.65,0.856440026721747
4,0.65,0.65,0.935732592636226
5,0.65,0.65,0.830744883331822
6,0.65,0.65,0.800111508477965
2,0.7,0.65,0.87156311943707
3,0.7,0.65,0.899043193721619
4,0.7,0.65,0.9529436658922
5,0.7,0.65,0.850357568225585
6,0.7,0.65,0.772945620346281
2,0.75,0.65,0.857596946796517
3,0.75,0.65,0.911851114388896
4,0.75,0.65,0.96273442933785
5,0.75,0.65,0.841563693336395
6,0.75,0.65,0.757207557514303
2,0.8,0.65,0.889363529388753
3,0.8,0.65,0.907845357023577
4,0.8,0.65,0.955523249248268
5,0.8,0.65,0.824048126768808
6,0.8,0.65,0.774550777772878
2,0.85,0.65,0.89283259131512
3,0.85,0.65,0.899754771422448
4,0.85,0.65,0.958902224298145
5,0.85,0.65,0.860297346393707
6,0.85,0.65,0.777426963498065
2,0.9,0.65,0.911904987474404
3,0.9,0.65,0.91013491007933
4,0.9,0.65,0.957869275779097
5,0.9,0.65,0.854517155480027
6,0.9,0.65,0.758877092183106
2,0.95,0.65,0.894169300261017
3,0.95,0.65,0.91529631114933
4,0.95,0.65,0.960340373284696
5,0.95,0.65,0.864313841402131
6,0.95,0.65,0.779271971052937
2,1,0.65,0.891032028088912
3,1,0.65,0.914162470147326
4,1,0.65,0.959941142701855
5,1,0.65,0.878507718797461
6,1,0.65,0.775218938829931
2,0,0.7,0.931911119419735
3,0,0.7,0.878516741792655
4,0,0.7,0.732856244762406
5,0,0.7,0.949122789900617
6,0,0.7,0.835017867383116
2,0.05,0.7,0.914140793784505
3,0.05,0.7,0.926140314483906
4,0.05,0.7,0.796280647924912
5,0.05,0.7,0.949944926927375
6,0.05,0.7,0.8132819790124
2,0.1,0.7,0.865792308500281
3,0.1,0.7,0.944762779394216
4,0.1,0.7,0.831121669577538
5,0.1,0.7,0.952049446049022
6,0.1,0.7,0.842922724616053
2,0.15,0.7,0.818620041707769
3,0.15,0.7,0.948001090065949
4,0.15,0.7,0.870461038386862
5,0.15,0.7,0.947067517320096
6,0.15,0.7,0.849269821204089
2,0.2,0.7,0.810939398398605
3,0.2,0.7,0.942781533655045
4,0.2,0.7,0.868624771365162
5,0.2,0.7,0.914038015133345
6,0.2,0.7,0.858938695505861
2,0.25,0.7,0.82581765012991
3,0.25,0.7,0.91573191104668
4,0.25,0.7,0.875181601144341
5,0.25,0.7,0.91595353098671
6,0.25,0.7,0.854097142752842
2,0.3,0.7,0.831986589892199
3,0.3,0.7,0.91368534096874
4,0.3,0.7,0.905322573190653
5,0.3,0.7,0.877617641359937
6,0.3,0.7,0.866963291568133
2,0.35,0.7,0.81293748384098
3,0.35,0.7,0.908579939145814
4,0.35,0.7,0.903908813997955
5,0.35,0.7,0.843495369265859
6,0.35,0.7,0.861143405275769
2,0.4,0.7,0.801969713177819
3,0.4,0.7,0.843598946714355
4,0.4,0.7,0.911775444624474
5,0.4,0.7,0.828225175013407
6,0.4,0.7,0.85233850256827
2,0.45,0.7,0.800267335566102
3,0.45,0.7,0.867333223815504
4,0.45,0.7,0.901274850957113
5,0.45,0.7,0.770757708494818
6,0.45,0.7,0.791295345692949
2,0.5,0.7,0.7811146238016
3,0.5,0.7,0.83715585672132
4,0.5,0.7,0.916314783523289
5,0.5,0.7,0.780214026353337
6,0.5,0.7,0.797108906587939
2,0.55,0.7,0.785843612703276
3,0.55,0.7,0.851791976832797
4,0.55,0.7,0.924543788400066
5,0.55,0.7,0.741708368247448
6,0.55,0.7,0.802433354571639
2,0.6,0.7,0.79523781926529
3,0.6,0.7,0.845669333086454
4,0.6,0.7,0.930449231142994
5,0.6,0.7,0.799959577589367
6,0.6,0.7,0.808686427140638
2,0.65,0.7,0.824666173618644
3,0.65,0.7,0.869469091209476
4,0.65,0.7,0.938824291165543
5,0.65,0.7,0.830128574288887
6,0.65,0.7,0.798813036634823
2,0.7,0.7,0.864989259264191
3,0.7,0.7,0.880729607948391
4,0.7,0.7,0.944450569275944
5,0.7,0.7,0.823555884035396
6,0.7,0.7,0.803451362302358
2,0.75,0.7,0.894563337747984
3,0.75,0.7,0.896626137145937
4,0.75,0.7,0.953715675820834
5,0.75,0.7,0.857108736748468
6,0.75,0.7,0.750643913902181
2,0.8,0.7,0.911343320923366
3,0.8,0.7,0.883493837774239
4,0.8,0.7,0.941982284308305
5,0.8,0.7,0.829208866147489
6,0.8,0.7,0.772929039369423
2,0.85,0.7,0.91150894630841
3,0.85,0.7,0.89928566036746
4,0.85,0.7,0.966679290974242
5,0.85,0.7,0.86714024213532
6,0.85,0.7,0.790134983586254
2,0.9,0.7,0.911479973267996
3,0.9,0.7,0.91933173226003
4,0.9,0.7,0.963280779192129
5,0.9,0.7,0.858502491021701
6,0.9,0.7,0.787262995350657
2,0.95,0.7,0.907717193914561
3,0.95,0.7,0.88187924058274
4,0.95,0.7,0.955059067261459
5,0.95,0.7,0.8748317767999
6,0.95,0.7,0.774502994100879
2,1,0.7,0.89037676519605
3,1,0.7,0.88434190587103
4,1,0.7,0.967686791942219
5,1,0.7,0.867357320813333
6,1,0.7,0.777237713282833
2,0,0.75,0.928654225014119
3,0,0.75,0.874791805536268
4,0,0.75,0.713984268943815
