"k","alpha","omega","stabilite"
3,0,0.75,0.701876362151135
4,0,0.75,0.761543123427139
5,0,0.75,0.693252326448754
6,0,0.75,0.766048769039343
2,0.05,0.75,0.896313441796116
3,0.05,0.75,0.684427252609714
4,0.05,0.75,0.635473876238193
5,0.05,0.75,0.711310922390296
6,0.05,0.75,0.716903040909203
2,0.1,0.75,0.857891807676921
3,0.1,0.75,0.668943614244514
4,0.1,0.75,0.704335986005385
5,0.1,0.75,0.649091714462508
6,0.1,0.75,0.777088383235856
2,0.15,0.75,0.832220176759493
3,0.15,0.75,0.658067226501664
4,0.15,0.75,0.798484057827159
5,0.15,0.75,0.629119274893465
6,0.15,0.75,0.793099244668439
2,0.2,0.75,0.822540686161846
3,0.2,0.75,0.616528683630702
4,0.2,0.75,0.849374198715926
5,0.2,0.75,0.77537997828156
6,0.2,0.75,0.802849344384863
2,0.25,0.75,0.803101313156304
3,0.25,0.75,0.619813859454844
4,0.25,0.75,0.85523085085003
5,0.25,0.75,0.773209229005371
6,0.25,0.75,0.806503231837362
2,0.3,0.75,0.831895040207903
3,0.3,0.75,0.665469680150878
4,0.3,0.75,0.867547050456764
5,0.3,0.75,0.7720772099516
6,0.3,0.75,0.834715459945679
2,0.35,0.75,0.889231020384326
3,0.35,0.75,0.674532801508397
4,0.35,0.75,0.844044563369546
5,0.35,0.75,0.785785008390956
6,0.35,0.75,0.815461788623292
2,0.4,0.75,0.929095054803216
3,0.4,0.75,0.651767757909568
4,0.4,0.75,0.839459833476295
5,0.4,0.75,0.744687661733571
6,0.4,0.75,0.777767782709666
2,0.45,0.75,0.922805134500912
3,0.45,0.75,0.72528763654303
4,0.45,0.75,0.843959427392499
5,0.45,0.75,0.719364567297551
6,0.45,0.75,0.785775712297997
2,0.5,0.75,0.944450866543654
3,0.5,0.75,0.746614955826863
4,0.5,0.75,0.847726214421342
5,0.5,0.75,0.736738875406558
6,0.5,0.75,0.780997215458131
2,0.55,0.75,0.950636549474248
3,0.55,0.75,0.762287168629899
4,0.55,0.75,0.808528288116827
5,0.55,0.75,0.751425272662804
6,0.55,0.75,0.782428524039388
2,0.6,0.75,0.950845030583466
3,0.6,0.75,0.719712503766108
4,0.6,0.75,0.804766514806425
5,0.6,0.75,0.733744854723855
6,0.6,0.75,0.746264939475345
2,0.65,0.75,0.957102385136573
3,0.65,0.75,0.744537899916634
4,0.65,0.75,0.708759082196766
5,0.65,0.75,0.675581077930624
6,0.65,0.75,0.756344239482499
2,0.7,0.75,0.955711623794669
3,0.7,0.75,0.734354400854473
4,0.7,0.75,0.63942277402773
5,0.7,0.75,0.634903662267481
6,0.7,0.75,0.762431887085531
2,0.75,0.75,0.98239476407072
3,0.75,0.75,0.73667749073123
4,0.75,0.75,0.781032040964127
5,0.75,0.75,0.63027257222444
6,0.75,0.75,0.718811188425666
2,0.8,0.75,0.982957646760297
3,0.8,0.75,0.859785082636666
4,0.8,0.75,0.855959943399131
5,0.8,0.75,0.76815063484969
6,0.8,0.75,0.704084186375419
2,0.85,0.75,0.969143211299156
3,0.85,0.75,0.866476613722728
4,0.85,0.75,0.897323677332709
5,0.85,0.75,0.7404077051786
6,0.85,0.75,0.660369582712565
2,0.9,0.75,0.962802534987434
3,0.9,0.75,0.874869738995959
4,0.9,0.75,0.907018597967473
5,0.9,0.75,0.75621062700213
6,0.9,0.75,0.539255958571723
2,0.95,0.75,0.974362289458011
3,0.95,0.75,0.887142754975147
4,0.95,0.75,0.915116795130202
5,0.95,0.75,0.684933881495145
6,0.95,0.75,0.584079978792099
2,1,0.75,0.968639881087571
3,1,0.75,0.89643211803042
4,1,0.75,0.925654894605606
5,1,0.75,0.659071123418938
6,1,0.75,0.62928785346303
2,0,0.8,0.944827304763215
3,0,0.8,0.582530148110049
4,0,0.8,0.889832718998183
5,0,0.8,0.754907537737539
6,0,0.8,0.522511792468667
2,0.05,0.8,0.95434951447338
3,0.05,0.8,0.590720694414885
4,0.05,0.8,0.781566574090504
5,0.05,0.8,0.721798259078443
6,0.05,0.8,0.636144940618138
2,0.1,0.8,0.949169516363409
3,0.1,0.8,0.575761800524466
4,0.1,0.8,0.700371824984039
5,0.1,0.8,0.633210306232164
6,0.1,0.8,0.702817963143511
2,0.15,0.8,0.938378331675412
3,0.15,0.8,0.60337537799219
4,0.15,0.8,0.687217553985178
5,0.15,0.8,0.709872167728415
6,0.15,0.8,0.753429791670519
2,0.2,0.8,0.928941049959944
3,0.2,0.8,0.615900686978427
4,0.2,0.8,0.685042647959185
5,0.2,0.8,0.719911180298821
6,0.2,0.8,0.746495456182303
2,0.25,0.8,0.871700781456545
3,0.25,0.8,0.549445886203685
4,0.25,0.8,0.744962526263495
5,0.25,0.8,0.723316777115693
6,0.25,0.8,0.761979507573074
2,0.3,0.8,0.871662331244447
3,0.3,0.8,0.672164608113221
4,0.3,0.8,0.78601170290189
5,0.3,0.8,0.740583525624675
6,0.3,0.8,0.778888867036288
2,0.35,0.8,0.849501046266885
3,0.35,0.8,0.734285323864668
4,0.35,0.8,0.803914420333328
5,0.35,0.8,0.748126570622726
6,0.35,0.8,0.769510632658393
2,0.4,0.8,0.832476032658961
3,0.4,0.8,0.768941055852102
4,0.4,0.8,0.862495369576754
5,0.4,0.8,0.772646163542753
6,0.4,0.8,0.763227899496116
2,0.45,0.8,0.876715461451623
3,0.45,0.8,0.765422853681429
4,0.45,0.8,0.835761711929526
5,0.45,0.8,0.757759061581332
6,0.45,0.8,0.785758601314609
2,0.5,0.8,0.902222132850443
3,0.5,0.8,0.816104664737348
4,0.5,0.8,0.861323120750184
5,0.5,0.8,0.716381787208384
6,0.5,0.8,0.770948044246794
2,0.55,0.8,0.940338932744164
3,0.55,0.8,0.758141351250009
4,0.55,0.8,0.815219998165835
5,0.55,0.8,0.710830949114381
6,0.55,0.8,0.793067503943324
2,0.6,0.8,0.951573018181431
3,0.6,0.8,0.805139100415575
4,0.6,0.8,0.804149650524105
5,0.6,0.8,0.703920897636888
6,0.6,0.8,0.792313250275777
2,0.65,0.8,0.953491560680763
3,0.65,0.8,0.806204306006189
4,0.65,0.8,0.634450184126395
5,0.65,0.8,0.688677314239431
6,0.65,0.8,0.778953998258166
2,0.7,0.8,0.951275771747044
3,0.7,0.8,0.801923696589322
4,0.7,0.8,0.61317186595865
5,0.7,0.8,0.614995105829265
6,0.7,0.8,0.787229076541625
2,0.75,0.8,0.954917765340186
3,0.75,0.8,0.805119685488219
4,0.75,0.8,0.671233175340418
5,0.75,0.8,0.706553241976218
6,0.75,0.8,0.716939312612316
2,0.8,0.8,0.972169450144118
3,0.8,0.8,0.791556175314632
4,0.8,0.8,0.751116037085466
5,0.8,0.8,0.701106649262998
6,0.8,0.8,0.694920291529244
2,0.85,0.8,0.960975666664505
3,0.85,0.8,0.749048938273244
4,0.85,0.8,0.791853478150372
5,0.85,0.8,0.602479339805627
6,0.85,0.8,0.563229345811295
2,0.9,0.8,0.970806143591896
3,0.9,0.8,0.784496601282012
4,0.9,0.8,0.824783422228216
5,0.9,0.8,0.634230008003454
6,0.9,0.8,0.661250104905387
2,0.95,0.8,0.968721830178603
3,0.95,0.8,0.826999691011067
4,0.95,0.8,0.816128098303524
5,0.95,0.8,0.673491650615788
6,0.95,0.8,0.636615693232734
2,1,0.8,0.961671562336921
3,1,0.8,0.863058140155368
4,1,0.8,0.856952871528188
5,1,0.8,0.706351541802087
6,1,0.8,0.726027730629824
2,0,0.85,0.861068687342688
3,0,0.85,0.674851308548585
4,0,0.85,0.899881773134357
5,0,0.85,0.723782909600835
6,0,0.85,0.670898757444036
2,0.05,0.85,0.806531803831027
3,0.05,0.85,0.655047092710342
4,0.05,0.85,0.860654600815503
5,0.05,0.85,0.708187982132738
6,0.05,0.85,0.635867351196214
2,0.1,0.85,0.88627440857312
3,0.1,0.85,0.71872883116918
4,0.1,0.85,0.777889106100867
5,0.1,0.85,0.637523108515058
6,0.1,0.85,0.648190918504084
2,0.15,0.85,0.921044778770919
3,0.15,0.85,0.696487591987007
4,0.15,0.85,0.704351671830025
5,0.15,0.85,0.698009858076939
6,0.15,0.85,0.534784772110902
2,0.2,0.85,0.946055294689663
3,0.2,0.85,0.645900380316181
4,0.2,0.85,0.739332216841638
5,0.2,0.85,0.722908254773086
6,0.2,0.85,0.628021631774202
2,0.25,0.85,0.949611534788887
3,0.25,0.85,0.654816581110283
4,0.25,0.85,0.713563369619409
5,0.25,0.85,0.747953902212357
6,0.25,0.85,0.666986957200195
2,0.3,0.85,0.934908231957146
3,0.3,0.85,0.692724775731303
4,0.3,0.85,0.736308420943962
5,0.3,0.85,0.665400614089165
6,0.3,0.85,0.703160024884034
2,0.35,0.85,0.925259265840565
3,0.35,0.85,0.760413989032811
4,0.35,0.85,0.785053883913674
5,0.35,0.85,0.702188191386917
6,0.35,0.85,0.725717580707568
2,0.4,0.85,0.91062106969285
3,0.4,0.85,0.797247241259792
4,0.4,0.85,0.819760915378177
5,0.4,0.85,0.737419803355133
6,0.4,0.85,0.766775386667083
2,0.45,0.85,0.834261510518211
3,0.45,0.85,0.808657100449612
4,0.45,0.85,0.834681840506415
5,0.45,0.85,0.734215199977628
6,0.45,0.85,0.773746362084385
2,0.5,0.85,0.823827506045893
3,0.5,0.85,0.851150821799575
4,0.5,0.85,0.850308407297827
5,0.5,0.85,0.72494345566893
6,0.5,0.85,0.758513086382913
2,0.55,0.85,0.903005722698138
3,0.55,0.85,0.872659031018674
4,0.55,0.85,0.813735965845631
5,0.55,0.85,0.708084035092969
6,0.55,0.85,0.783665414272653
2,0.6,0.85,0.925675743346125
3,0.6,0.85,0.873047442725188
4,0.6,0.85,0.765745859296745
5,0.6,0.85,0.632905211410276
6,0.6,0.85,0.717142522153246
2,0.65,0.85,0.940526736706544
3,0.65,0.85,0.880717757324085
4,0.65,0.85,0.597168475756868
5,0.65,0.85,0.454859797645093
6,0.65,0.85,0.525554818977665
2,0.7,0.85,0.944656308935145
3,0.7,0.85,0.879256440035646
4,0.7,0.85,0.563396716890574
5,0.7,0.85,0.489113366532087
6,0.7,0.85,0.56409461778789
2,0.75,0.85,0.922871403344509
3,0.75,0.85,0.863775024410988
4,0.75,0.85,0.583054437321214
5,0.75,0.85,0.540194875378702
6,0.75,0.85,0.567721868828355
2,0.8,0.85,0.914642791308229
3,0.8,0.85,0.838370893222693
4,0.8,0.85,0.564196059279613
5,0.8,0.85,0.617402819363468
6,0.8,0.85,0.590519622299798
2,0.85,0.85,0.946476818701202
3,0.85,0.85,0.79209734947238
4,0.85,0.85,0.562409071373516
5,0.85,0.85,0.663217487608596
6,0.85,0.85,0.702518673577117
2,0.9,0.85,0.95461649865363
3,0.9,0.85,0.703993361807387
4,0.9,0.85,0.582046671808713
5,0.9,0.85,0.681149463361352
6,0.9,0.85,0.67919387911879
2,0.95,0.85,0.949769335824711
3,0.95,0.85,0.816482914309347
4,0.95,0.85,0.616699282748866
5,0.95,0.85,0.679850911994604
6,0.95,0.85,0.718482466438107
2,1,0.85,0.965967160822157
3,1,0.85,0.824545776006907
4,1,0.85,0.591057164927928
5,1,0.85,0.661622641952111
6,1,0.85,0.71282755561278
2,0,0.9,0.873111920954335
3,0,0.9,0.79394137552298
4,0,0.9,0.898385002973413
5,0,0.9,0.694141596839571
6,0,0.9,0.591655585791035
2,0.05,0.9,0.872485166806268
3,0.05,0.9,0.796970757019524
4,0.05,0.9,0.860988126812935
5,0.05,0.9,0.730132009410478
6,0.05,0.9,0.586071281208866
2,0.1,0.9,0.867564206425921
3,0.1,0.9,0.781786248811761
4,0.1,0.9,0.889041539249978
5,0.1,0.9,0.788093718930856
6,0.1,0.9,0.598984426296164
2,0.15,0.9,0.85942193043605
3,0.15,0.9,0.781727393639053
4,0.15,0.9,0.880320178612536
5,0.15,0.9,0.76020520856894
6,0.15,0.9,0.638080938994281
2,0.2,0.9,0.904254923478979
3,0.2,0.9,0.738947709726038
4,0.2,0.9,0.846917598371703
5,0.2,0.9,0.716474661320648
6,0.2,0.9,0.571558872866836
2,0.25,0.9,0.919599636755263
3,0.25,0.9,0.72991417723424
4,0.25,0.9,0.834488661183809
5,0.25,0.9,0.727482160660919
6,0.25,0.9,0.646057926925847
2,0.3,0.9,0.938921087464534
3,0.3,0.9,0.703578934710076
4,0.3,0.9,0.764217457503259
5,0.3,0.9,0.689772553007695
6,0.3,0.9,0.620563750835844
2,0.35,0.9,0.944446547600999
3,0.35,0.9,0.751114838394672
4,0.35,0.9,0.751218569241735
5,0.35,0.9,0.759653847066365
6,0.35,0.9,0.639134651619836
2,0.4,0.9,0.931349795560396
3,0.4,0.9,0.802117938515792
4,0.4,0.9,0.801848107478206
5,0.4,0.9,0.653220919149908
6,0.4,0.9,0.644427154199729
2,0.45,0.9,0.944880277168122
3,0.45,0.9,0.838247397737458
4,0.45,0.9,0.798913904668227
5,0.45,0.9,0.762249491461887
6,0.45,0.9,0.681388562884142
2,0.5,0.9,0.879027801847508
3,0.5,0.9,0.867343811827506
4,0.5,0.9,0.794859209578554
5,0.5,0.9,0.782536810001423
6,0.5,0.9,0.68120219760091
2,0.55,0.9,0.86929471359602
3,0.55,0.9,0.891387224334395
4,0.55,0.9,0.622516388203104
5,0.55,0.9,0.45313889326617
6,0.55,0.9,0.60135493907707
2,0.6,0.9,0.868698556260613
3,0.6,0.9,0.919239472267754
4,0.6,0.9,0.641602114456358
5,0.6,0.9,0.523538978878191
6,0.6,0.9,0.645863481735761
2,0.65,0.9,0.924365617338542
3,0.65,0.9,0.920838618986642
4,0.65,0.9,0.684228213009029
5,0.65,0.9,0.591409135202464
6,0.65,0.9,0.646716302047273
2,0.7,0.9,0.933770601991502
3,0.7,0.9,0.906745419479977
4,0.7,0.9,0.611277649838401
5,0.7,0.9,0.64579964761373
6,0.7,0.9,0.591348327460124
2,0.75,0.9,0.960072966416718
3,0.75,0.9,0.91705009772961
4,0.75,0.9,0.685001343592707
5,0.75,0.9,0.62383090276866
6,0.75,0.9,0.618178280619347
2,0.8,0.9,0.940901232102492
3,0.8,0.9,0.870086909424902
4,0.8,0.9,0.718617082041452
5,0.8,0.9,0.687112314355249
6,0.8,0.9,0.614424498674038
2,0.85,0.9,0.912371062486146
3,0.85,0.9,0.852636733277916
4,0.85,0.9,0.760535183074362
5,0.85,0.9,0.676258963350571
6,0.85,0.9,0.689684642455207
2,0.9,0.9,0.941207411623954
3,0.9,0.9,0.801842386187986
4,0.9,0.9,0.72980888057662
5,0.9,0.9,0.6967650093997
6,0.9,0.9,0.689172356624455
2,0.95,0.9,0.946373024087153
3,0.95,0.9,0.695790599423078
4,0.95,0.9,0.736908596187316
5,0.95,0.9,0.70433722889517
6,0.95,0.9,0.736522622470489
2,1,0.9,0.960758457710792
3,1,0.9,0.780920699899596
4,1,0.9,0.718799113138711
5,1,0.9,0.659296625312052
6,1,0.9,0.724701874052403
2,0,0.95,0.870552282300599
3,0,0.95,0.875907057594016
4,0,0.95,0.906705413286244
5,0,0.95,0.829021545276775
6,0,0.95,0.779372792824406
2,0.05,0.95,0.83461257290999
3,0.05,0.95,0.871751841813764
4,0.05,0.95,0.900659448935624
5,0.05,0.95,0.866177817843375
6,0.05,0.95,0.787322674220275
2,0.1,0.95,0.836068335913852
3,0.1,0.95,0.863008736584263
4,0.1,0.95,0.944244772935751
5,0.1,0.95,0.8443291319764
6,0.1,0.95,0.74286702860655
2,0.15,0.95,0.86420997716339
3,0.15,0.95,0.782175241493344
4,0.15,0.95,0.95314826931864
5,0.15,0.95,0.834141396759009
6,0.15,0.95,0.66181824265671
2,0.2,0.95,0.880886656276973
3,0.2,0.95,0.795687977086789
4,0.2,0.95,0.919097313809674
5,0.2,0.95,0.830759721643031
6,0.2,0.95,0.762299085767959
2,0.25,0.95,0.86558537915359
3,0.25,0.95,0.742518281024987
4,0.25,0.95,0.881861152796268
5,0.25,0.95,0.787078653713368
6,0.25,0.95,0.787709668225266
2,0.3,0.95,0.878902654021983
3,0.3,0.95,0.738775112710547
4,0.3,0.95,0.827515633009619
5,0.3,0.95,0.748362102496232
6,0.3,0.95,0.782299807691863
2,0.35,0.95,0.879256240697447
3,0.35,0.95,0.644833717672677
4,0.35,0.95,0.73321293676472
5,0.35,0.95,0.743968394264197
6,0.35,0.95,0.798040179567742
2,0.4,0.95,0.888431792082996
3,0.4,0.95,0.604499257919101
4,0.4,0.95,0.752247277121851
5,0.4,0.95,0.785034514748239
6,0.4,0.95,0.781657582653597
2,0.45,0.95,0.922460800680506
3,0.45,0.95,0.733082039190682
4,0.45,0.95,0.777922634083204
5,0.45,0.95,0.794135877011748
6,0.45,0.95,0.7540149806057
2,0.5,0.95,0.914449894527503
3,0.5,0.95,0.789732628202322
4,0.5,0.95,0.766955876186437
5,0.5,0.95,0.789035083725947
6,0.5,0.95,0.741332375458737
2,0.55,0.95,0.911704971856952
3,0.55,0.95,0.821467607673884
4,0.55,0.95,0.774159998301663
5,0.55,0.95,0.74596988266303
6,0.55,0.95,0.738259018351306
2,0.6,0.95,0.901379883863185
3,0.6,0.95,0.883200139508802
4,0.6,0.95,0.698147669412896
5,0.6,0.95,0.619392693245843
6,0.6,0.95,0.727322882932358
2,0.65,0.95,0.859050591488823
3,0.65,0.95,0.895483620053224
4,0.65,0.95,0.716439493953715
5,0.65,0.95,0.721189973102821
6,0.65,0.95,0.692716579183308
2,0.7,0.95,0.868697708293904
3,0.7,0.95,0.893600196029206
4,0.7,0.95,0.70168382725303
5,0.7,0.95,0.756168644870928
6,0.7,0.95,0.687047944805516
2,0.75,0.95,0.901688068651306
3,0.75,0.95,0.902297022272763
4,0.75,0.95,0.74733784730154
5,0.75,0.95,0.717943114633955
6,0.75,0.95,0.619942886670805
2,0.8,0.95,0.92245206299459
3,0.8,0.95,0.896496057299228
4,0.8,0.95,0.802764819062714
5,0.8,0.95,0.755335250735029
6,0.8,0.95,0.65136242560655
2,0.85,0.95,0.890913378279395
3,0.85,0.95,0.836486260869336
4,0.85,0.95,0.825106793830545
5,0.85,0.95,0.776684893375796
6,0.85,0.95,0.677395777180701
2,0.9,0.95,0.919505581774987
3,0.9,0.95,0.839113290769996
4,0.9,0.95,0.837420825253395
5,0.9,0.95,0.696817653259158
6,0.9,0.95,0.692468571242547
2,0.95,0.95,0.916190404354633
3,0.95,0.95,0.777892950254487
4,0.95,0.95,0.84347833802828
5,0.95,0.95,0.779654876988786
6,0.95,0.95,0.715447989799216
2,1,0.95,0.937378016979742
3,1,0.95,0.759460290884378
4,1,0.95,0.746507879162689
5,1,0.95,0.481569493370631
6,1,0.95,0.551548033344099
2,0,1,0.90347591720849
3,0,1,0.950264445135816
4,0,1,0.875529486608995
5,0,1,0.740915553247334
6,0,1,0.960893561976642
2,0.05,1,0.842303075804719
3,0.05,1,0.915679460224688
4,0.05,1,0.852355922552897
5,0.05,1,0.78367965627746
6,0.05,1,0.906593272154361
2,0.1,1,0.896652851173424
3,0.1,1,0.906294955819906
4,0.1,1,0.879789065196733
5,0.1,1,0.800759946959177
6,0.1,1,0.83097674515646
2,0.15,1,0.906557787312634
3,0.15,1,0.813256607213191
4,0.15,1,0.827790906729988
5,0.15,1,0.75887090023761
6,0.15,1,0.801289749218291
2,0.2,1,0.930454710921831
3,0.2,1,0.788760118188558
4,0.2,1,0.855354296101648
5,0.2,1,0.818285658383053
6,0.2,1,0.605008939163267
2,0.25,1,0.935781043882753
3,0.25,1,0.695206290571446
4,0.25,1,0.810696059282453
5,0.25,1,0.847799280716668
6,0.25,1,0.737072083507418
2,0.3,1,0.914784127492829
3,0.3,1,0.805077443878514
4,0.3,1,0.796993012180285
5,0.3,1,0.829484173812512
6,0.3,1,0.814301534094434
2,0.35,1,0.926298833850952
3,0.35,1,0.817263218598841
4,0.35,1,0.808644689241045
5,0.35,1,0.825612862787266
6,0.35,1,0.859914696216363
2,0.4,1,0.930735656587329
3,0.4,1,0.802499780921035
4,0.4,1,0.751537630223208
5,0.4,1,0.80959632948484
6,0.4,1,0.861697746452394
2,0.45,1,0.935445761257446
3,0.45,1,0.746921784694788
4,0.45,1,0.70900172909484
5,0.45,1,0.762676237229821
6,0.45,1,0.865278820574541
2,0.5,1,0.93069304898915
3,0.5,1,0.760578115148995
4,0.5,1,0.717011397892385
5,0.5,1,0.707983831334865
6,0.5,1,0.84061615026789
2,0.55,1,0.939561348533936
3,0.55,1,0.817912301247436
4,0.55,1,0.653573546873003
5,0.55,1,0.697634632266228
6,0.55,1,0.805461398154698
2,0.6,1,0.922365143758433
3,0.6,1,0.857477450359118
4,0.6,1,0.613562409295085
5,0.6,1,0.651427741531598
6,0.6,1,0.779895972162883
2,0.65,1,0.897913589046396
3,0.65,1,0.89696472675508
4,0.65,1,0.720661656625943
5,0.65,1,0.705404651936343
6,0.65,1,0.794391674831277
2,0.7,1,0.92636572559085
3,0.7,1,0.92921313334963
4,0.7,1,0.68869781750187
5,0.7,1,0.759458735331571
6,0.7,1,0.771925623363555
2,0.75,1,0.936652852368515
3,0.75,1,0.908040023238368
4,0.75,1,0.747372479113419
5,0.75,1,0.78569745581691
6,0.75,1,0.744368036757725
2,0.8,1,0.932762122274742
3,0.8,1,0.920955356542473
4,0.8,1,0.772179103406977
5,0.8,1,0.790719448582733
6,0.8,1,0.648302833591749
2,0.85,1,0.903762504325991
3,0.85,1,0.880422391570481
4,0.85,1,0.819315550838439
5,0.85,1,0.763430480357984
6,0.85,1,0.600356207072369
2,0.9,1,0.862881871876763
3,0.9,1,0.849170038194599
4,0.9,1,0.848164947656836
5,0.9,1,0.786218400601407
6,0.9,1,0.759429997209281
2,0.95,1,0.823898137196553
3,0.95,1,0.807350983410441
4,0.95,1,0.857617653476598
5,0.95,1,0.672707766647779
6,0.95,1,0.735409323303143
2,1,1,0.883979069768092
3,1,1,0.801433964517104
4,1,1,0.741288496000576
5,1,1,0.61988589363371
6,1,1,0.567598272189582
