"k","alpha","omega","stabilite"
3,0,0.75,0.903735112253789
4,0,0.75,0.935125954220338
5,0,0.75,0.900073085698917
6,0,0.75,0.80839977955813
2,0.05,0.75,0.720588512393187
3,0.05,0.75,0.939534270863899
4,0.05,0.75,0.929939090191876
5,0.05,0.75,0.875795035324241
6,0.05,0.75,0.801221226170024
2,0.1,0.75,0.829850364351512
3,0.1,0.75,0.890164547894913
4,0.1,0.75,0.899746644466282
5,0.1,0.75,0.830355972142891
6,0.1,0.75,0.789632328950798
2,0.15,0.75,0.862809784198544
3,0.15,0.75,0.822131424767232
4,0.15,0.75,0.847274177157923
5,0.15,0.75,0.819093009057344
6,0.15,0.75,0.773362056305176
2,0.2,0.75,0.892646779641748
3,0.2,0.75,0.751330505911769
4,0.2,0.75,0.806848800122826
5,0.2,0.75,0.82324638145177
6,0.2,0.75,0.735797789707223
2,0.25,0.75,0.821822211436608
3,0.25,0.75,0.711795466235364
4,0.25,0.75,0.765885686921634
5,0.25,0.75,0.773825020629025
6,0.25,0.75,0.751422759911892
2,0.3,0.75,0.892006291092866
3,0.3,0.75,0.709328018584664
4,0.3,0.75,0.757317939817764
5,0.3,0.75,0.75421748178036
6,0.3,0.75,0.754219719653467
2,0.35,0.75,0.903588614373944
3,0.35,0.75,0.692022994549246
4,0.35,0.75,0.779550843996008
5,0.35,0.75,0.759653975148781
6,0.35,0.75,0.687872203361755
2,0.4,0.75,0.92240277162752
3,0.4,0.75,0.739425542196231
4,0.4,0.75,0.766155888372582
5,0.4,0.75,0.741731153403998
6,0.4,0.75,0.674604452409003
2,0.45,0.75,0.927246001628539
3,0.45,0.75,0.770456558722769
4,0.45,0.75,0.741274456757284
5,0.45,0.75,0.632426092505159
6,0.45,0.75,0.640336968414598
2,0.5,0.75,0.941409683490128
3,0.5,0.75,0.799374743401916
4,0.5,0.75,0.746984838036865
5,0.5,0.75,0.655507576018024
6,0.5,0.75,0.629247111033352
2,0.55,0.75,0.925134399996019
3,0.55,0.75,0.83840804366234
4,0.55,0.75,0.708813809746926
5,0.55,0.75,0.698698183303921
6,0.55,0.75,0.646867498249962
2,0.6,0.75,0.931289413442749
3,0.6,0.75,0.823540380602243
4,0.6,0.75,0.711585689532539
5,0.6,0.75,0.66737667447462
6,0.6,0.75,0.651261392980479
2,0.65,0.75,0.909767630340659
3,0.65,0.75,0.813993996243524
4,0.65,0.75,0.722585070892152
5,0.65,0.75,0.704888001747151
6,0.65,0.75,0.661037556298458
2,0.7,0.75,0.878995296071179
3,0.7,0.75,0.807210273326513
4,0.7,0.75,0.73574041204229
5,0.7,0.75,0.701847896522588
6,0.7,0.75,0.60573503074682
2,0.75,0.75,0.836791237839817
3,0.75,0.75,0.823698128994487
4,0.75,0.75,0.671607323970553
5,0.75,0.75,0.693371824496141
6,0.75,0.75,0.594490861374334
2,0.8,0.75,0.836383857871544
3,0.8,0.75,0.80246733000875
4,0.8,0.75,0.695671994955996
5,0.8,0.75,0.677248696921348
6,0.8,0.75,0.654109054540698
2,0.85,0.75,0.798471939632792
3,0.85,0.75,0.782046632286575
4,0.85,0.75,0.700047141411291
5,0.85,0.75,0.518794274748041
6,0.85,0.75,0.612760443156876
2,0.9,0.75,0.853701098900357
3,0.9,0.75,0.760189475854024
4,0.9,0.75,0.694670996770639
5,0.9,0.75,0.560806793909349
6,0.9,0.75,0.601318826510207
2,0.95,0.75,0.917447160419658
3,0.95,0.75,0.828787735848136
4,0.95,0.75,0.710052029437298
5,0.95,0.75,0.561428436407544
6,0.95,0.75,0.636553952789224
2,1,0.75,0.93059503174494
3,1,0.75,0.858520081294098
4,1,0.75,0.67684986094418
5,1,0.75,0.571173224670083
6,1,0.75,0.687380054752923
2,0,0.8,0.899676401765725
3,0,0.8,0.863563387221795
4,0,0.8,0.939245919356585
5,0,0.8,0.897248395380553
6,0,0.8,0.820459743805838
2,0.05,0.8,0.709756481663075
3,0.05,0.8,0.921928214232256
4,0.05,0.8,0.942557040302529
5,0.05,0.8,0.872376652748011
6,0.05,0.8,0.793851186973969
2,0.1,0.8,0.758688863838831
3,0.1,0.8,0.880334674198189
4,0.1,0.8,0.892181969169728
5,0.1,0.8,0.835377500262428
6,0.1,0.8,0.753650512100339
2,0.15,0.8,0.871052822930961
3,0.15,0.8,0.841582415499328
4,0.15,0.8,0.842071554837766
5,0.15,0.8,0.784247934689201
6,0.15,0.8,0.747135923527627
2,0.2,0.8,0.890033260667118
3,0.2,0.8,0.711947732154686
4,0.2,0.8,0.749887261776558
5,0.2,0.8,0.76618155594999
6,0.2,0.8,0.721344713048275
2,0.25,0.8,0.861133357803772
3,0.25,0.8,0.596393133937852
4,0.25,0.8,0.761489167805169
5,0.25,0.8,0.780491960016209
6,0.25,0.8,0.739753533551604
2,0.3,0.8,0.881644205460795
3,0.3,0.8,0.666329694232354
4,0.3,0.8,0.785202644598475
5,0.3,0.8,0.73430576325443
6,0.3,0.8,0.738972911264954
2,0.35,0.8,0.861537210885327
3,0.35,0.8,0.726917565504025
4,0.35,0.8,0.778718276779418
5,0.35,0.8,0.713741725214969
6,0.35,0.8,0.647167091251171
2,0.4,0.8,0.935462859189995
3,0.4,0.8,0.788508656748098
4,0.4,0.8,0.760562938947306
5,0.4,0.8,0.730871371066393
6,0.4,0.8,0.651262957668198
2,0.45,0.8,0.930327326804319
3,0.45,0.8,0.770760376865594
4,0.45,0.8,0.747887735463101
5,0.45,0.8,0.649415170577677
6,0.45,0.8,0.631638632308865
2,0.5,0.8,0.923638663008715
3,0.5,0.8,0.794099090053461
4,0.5,0.8,0.750064268542644
5,0.5,0.8,0.636065583497493
6,0.5,0.8,0.651394427031977
2,0.55,0.8,0.9338512556225
3,0.55,0.8,0.817128382330111
4,0.55,0.8,0.818549965946022
5,0.55,0.8,0.670029681770436
6,0.55,0.8,0.653200802690171
2,0.6,0.8,0.927548587333364
3,0.6,0.8,0.785489271308281
4,0.6,0.8,0.820958390489844
5,0.6,0.8,0.679009040344895
6,0.6,0.8,0.642839134498136
2,0.65,0.8,0.886266548882809
3,0.65,0.8,0.830270160064381
4,0.65,0.8,0.713069234017723
5,0.65,0.8,0.690083165140136
6,0.65,0.8,0.586419169065888
2,0.7,0.8,0.894764366233247
3,0.7,0.8,0.822479830915488
4,0.7,0.8,0.692591718248906
5,0.7,0.8,0.650247483689959
6,0.7,0.8,0.605300718071642
2,0.75,0.8,0.848730316116218
3,0.75,0.8,0.812268202005238
4,0.75,0.8,0.699611424845764
5,0.75,0.8,0.519153045769619
6,0.75,0.8,0.616234181285735
2,0.8,0.8,0.798773151774496
3,0.8,0.8,0.774481145217606
4,0.8,0.8,0.695586939755745
5,0.8,0.8,0.514275100758126
6,0.8,0.8,0.611689887843529
2,0.85,0.8,0.858920416168881
3,0.85,0.8,0.768235313302123
4,0.85,0.8,0.688670247057325
5,0.85,0.8,0.495321365270405
6,0.85,0.8,0.606721058749798
2,0.9,0.8,0.921446203954022
3,0.9,0.8,0.867171580398472
4,0.9,0.8,0.67522420857077
5,0.9,0.8,0.589010555906575
6,0.9,0.8,0.653566212134418
2,0.95,0.8,0.938949129760676
3,0.95,0.8,0.875023242588134
4,0.95,0.8,0.706747878964119
5,0.95,0.8,0.564586271154137
6,0.95,0.8,0.706026497520316
2,1,0.8,0.932459028993479
3,1,0.8,0.881548231245991
4,1,0.8,0.693138887724992
5,1,0.8,0.554972607154856
6,1,0.8,0.68921925330597
2,0,0.85,0.888719461787949
3,0,0.85,0.774816485490686
4,0,0.85,0.912705711301587
5,0,0.85,0.878499929820182
6,0,0.85,0.723875609393992
2,0.05,0.85,0.785117329361611
3,0.05,0.85,0.880784736247826
4,0.05,0.85,0.945107636729722
5,0.05,0.85,0.833575126069871
6,0.05,0.85,0.754312844804907
2,0.1,0.85,0.730504476939337
3,0.1,0.85,0.86445493066983
4,0.1,0.85,0.873467446784535
5,0.1,0.85,0.808155538948915
6,0.1,0.85,0.718850931278045
2,0.15,0.85,0.796070329240216
3,0.15,0.85,0.794543233188781
4,0.15,0.85,0.839079248256413
5,0.15,0.85,0.746256441116299
6,0.15,0.85,0.699841417079583
2,0.2,0.85,0.859783143448465
3,0.2,0.85,0.592778430585827
4,0.2,0.85,0.803496260123297
5,0.2,0.85,0.738965783004861
6,0.2,0.85,0.740353572564053
2,0.25,0.85,0.86374330062157
3,0.25,0.85,0.620123801958376
4,0.25,0.85,0.780839279434353
5,0.25,0.85,0.754051129665869
6,0.25,0.85,0.710333291772527
2,0.3,0.85,0.871545459098746
3,0.3,0.85,0.699151066220282
4,0.3,0.85,0.774860370610595
5,0.3,0.85,0.719745401892857
6,0.3,0.85,0.67272380076503
2,0.35,0.85,0.90913307308492
3,0.35,0.85,0.713625062240533
4,0.35,0.85,0.77673716615459
5,0.35,0.85,0.722004575216966
6,0.35,0.85,0.662599521320843
2,0.4,0.85,0.933079382551299
3,0.4,0.85,0.742037275657475
4,0.4,0.85,0.76824891002296
5,0.4,0.85,0.707203333712466
6,0.4,0.85,0.635765869046451
2,0.45,0.85,0.907238367276942
3,0.45,0.85,0.78629969580232
4,0.45,0.85,0.753518298935521
5,0.45,0.85,0.65138986769407
6,0.45,0.85,0.635291170309367
2,0.5,0.85,0.88892402835142
3,0.5,0.85,0.813941024859969
4,0.5,0.85,0.806215185270141
5,0.5,0.85,0.660908413733594
6,0.5,0.85,0.647486589579629
2,0.55,0.85,0.902449512891488
3,0.55,0.85,0.82864570412555
4,0.55,0.85,0.80829351089686
5,0.55,0.85,0.683017745653065
6,0.55,0.85,0.631382789230555
2,0.6,0.85,0.898645340778526
3,0.6,0.85,0.818959618383251
4,0.6,0.85,0.77935322864931
5,0.6,0.85,0.650523994158005
6,0.6,0.85,0.622782165141086
2,0.65,0.85,0.882273038438241
3,0.65,0.85,0.821613350141225
4,0.65,0.85,0.690497830742171
5,0.65,0.85,0.649360004659814
6,0.65,0.85,0.600127039742347
2,0.7,0.85,0.862896939354534
3,0.7,0.85,0.768131535362259
4,0.7,0.85,0.669832990196377
5,0.7,0.85,0.603511215453611
6,0.7,0.85,0.613247705263458
2,0.75,0.85,0.801075873968916
3,0.75,0.85,0.795483650308643
4,0.75,0.85,0.697819745171383
5,0.75,0.85,0.609126964978525
6,0.75,0.85,0.587953351839523
2,0.8,0.85,0.886930572419558
3,0.8,0.85,0.777716987117681
4,0.8,0.85,0.674911431491814
5,0.8,0.85,0.55894793441496
6,0.8,0.85,0.60511662799848
2,0.85,0.85,0.932234797876391
3,0.85,0.85,0.827589941474002
4,0.85,0.85,0.678588026395276
5,0.85,0.85,0.548589066611579
6,0.85,0.85,0.593965793386236
2,0.9,0.85,0.939861899145744
3,0.9,0.85,0.854038166141643
4,0.9,0.85,0.697953222826974
5,0.9,0.85,0.560013578890838
6,0.9,0.85,0.664006577841802
2,0.95,0.85,0.959395753969248
3,0.95,0.85,0.845722677033052
4,0.95,0.85,0.716975191478687
5,0.95,0.85,0.580147172742348
6,0.95,0.85,0.657780000084704
2,1,0.85,0.964563941992982
3,1,0.85,0.864699335794332
4,1,0.85,0.713404562019071
5,1,0.85,0.581274971770577
6,1,0.85,0.679351401621133
2,0,0.9,0.884131553752535
3,0,0.9,0.813470570491054
4,0,0.9,0.80937359650317
5,0,0.9,0.774834564277668
6,0,0.9,0.648972969197311
2,0.05,0.9,0.843959149550212
3,0.05,0.9,0.861332322223544
4,0.05,0.9,0.89634687502629
5,0.05,0.9,0.751683211254398
6,0.05,0.9,0.727240342746141
2,0.1,0.9,0.750308141842532
3,0.1,0.9,0.850371865911837
4,0.1,0.9,0.889329996273803
5,0.1,0.9,0.769906979974163
6,0.1,0.9,0.740872600561927
2,0.15,0.9,0.802117573405443
3,0.15,0.9,0.760615730903694
4,0.15,0.9,0.822294388583915
5,0.15,0.9,0.744180576026012
6,0.15,0.9,0.724546818995063
2,0.2,0.9,0.844787789096057
3,0.2,0.9,0.583576575841053
4,0.2,0.9,0.805185363331363
5,0.2,0.9,0.735869056772969
6,0.2,0.9,0.744491001878566
2,0.25,0.9,0.831461644096079
3,0.25,0.9,0.627188218065189
4,0.25,0.9,0.818364498008341
5,0.25,0.9,0.740634094541573
6,0.25,0.9,0.724726520240934
2,0.3,0.9,0.881177974516735
3,0.3,0.9,0.651978651917632
4,0.3,0.9,0.789689170947057
5,0.3,0.9,0.724720650092339
6,0.3,0.9,0.691358785960838
2,0.35,0.9,0.906032314464387
3,0.35,0.9,0.702664564226464
4,0.35,0.9,0.784742814354404
5,0.35,0.9,0.692415215690001
6,0.35,0.9,0.632441198106711
2,0.4,0.9,0.912972487621736
3,0.4,0.9,0.753494382599617
4,0.4,0.9,0.775889866432382
5,0.4,0.9,0.66848947721923
6,0.4,0.9,0.664631840882684
2,0.45,0.9,0.936476350381569
3,0.45,0.9,0.80536971495946
4,0.45,0.9,0.756433003999885
5,0.45,0.9,0.669070439418452
6,0.45,0.9,0.677462627518387
2,0.5,0.9,0.93108394556055
3,0.5,0.9,0.803326139667796
4,0.5,0.9,0.775807993301772
5,0.5,0.9,0.663868803588328
6,0.5,0.9,0.643661098827973
2,0.55,0.9,0.86098919853519
3,0.55,0.9,0.79380447963027
4,0.55,0.9,0.758107872804797
5,0.55,0.9,0.667952494415946
6,0.55,0.9,0.643719989067608
2,0.6,0.9,0.863117977824148
3,0.6,0.9,0.798767426813492
4,0.6,0.9,0.809491446227271
5,0.6,0.9,0.636285811277908
6,0.6,0.9,0.64056243849164
2,0.65,0.9,0.839843661963338
3,0.65,0.9,0.755666138579202
4,0.65,0.9,0.785881711287824
5,0.65,0.9,0.618823505901897
6,0.65,0.9,0.592965780832649
2,0.7,0.9,0.799771688217456
3,0.7,0.9,0.780657680060168
4,0.7,0.9,0.663777378080832
5,0.7,0.9,0.527480857889521
6,0.7,0.9,0.616686511387597
2,0.75,0.9,0.854106700827431
3,0.75,0.9,0.772908180819558
4,0.75,0.9,0.65381533477207
5,0.75,0.9,0.557219689423453
6,0.75,0.9,0.648441366872887
2,0.8,0.9,0.883044589387799
3,0.8,0.9,0.7710231049432
4,0.8,0.9,0.660948156886355
5,0.8,0.9,0.585131896303476
6,0.8,0.9,0.590750417342066
2,0.85,0.9,0.921580632028996
3,0.85,0.9,0.829309814531792
4,0.85,0.9,0.731324854231416
5,0.85,0.9,0.559510456147389
6,0.85,0.9,0.606095862386507
2,0.9,0.9,0.951198187858758
3,0.9,0.9,0.871893013407275
4,0.9,0.9,0.717306614667754
5,0.9,0.9,0.557965660281659
6,0.9,0.9,0.625799598351462
2,0.95,0.9,0.96139537284539
3,0.95,0.9,0.894044841107055
4,0.95,0.9,0.741161156997681
5,0.95,0.9,0.572397434588719
6,0.95,0.9,0.651892295534625
2,1,0.9,0.973301084966094
3,1,0.9,0.859917066512672
4,1,0.9,0.745748112086114
5,1,0.9,0.569992443904436
6,1,0.9,0.64569419383846
2,0,0.95,0.839973405991794
3,0,0.95,0.819143934719716
4,0,0.95,0.779209693287353
5,0,0.95,0.72927025675915
6,0,0.95,0.617472159494171
2,0.05,0.95,0.882796795433111
3,0.05,0.95,0.496197689300258
4,0.05,0.95,0.636884851064173
5,0.05,0.95,0.662718620893751
6,0.05,0.95,0.741614808103541
2,0.1,0.95,0.814087728433472
3,0.1,0.95,0.797096533417358
4,0.1,0.95,0.797234897247119
5,0.1,0.95,0.70274150879013
6,0.1,0.95,0.749510526381137
2,0.15,0.95,0.778676517785335
3,0.15,0.95,0.757465562973348
4,0.15,0.95,0.78457387142626
5,0.15,0.95,0.610990764568453
6,0.15,0.95,0.688422741285174
2,0.2,0.95,0.865322684668931
3,0.2,0.95,0.661712347488487
4,0.2,0.95,0.715800624829317
5,0.2,0.95,0.698103018680558
6,0.2,0.95,0.755333191744194
2,0.25,0.95,0.866538488749037
3,0.25,0.95,0.639148642796249
4,0.25,0.95,0.798317119856494
5,0.25,0.95,0.733230687110255
6,0.25,0.95,0.696482115242756
2,0.3,0.95,0.862280140890596
3,0.3,0.95,0.714479029750162
4,0.3,0.95,0.779729592087255
5,0.3,0.95,0.706020115790618
6,0.3,0.95,0.675798247557057
2,0.35,0.95,0.868672031899667
3,0.35,0.95,0.795312262087936
4,0.35,0.95,0.786447459805989
5,0.35,0.95,0.665439523055118
6,0.35,0.95,0.677689390309458
2,0.4,0.95,0.908771680574184
3,0.4,0.95,0.767755055524052
4,0.4,0.95,0.759438157238286
5,0.4,0.95,0.63775470339492
6,0.4,0.95,0.668544343113475
2,0.45,0.95,0.904859453357636
3,0.45,0.95,0.785272766798799
4,0.45,0.95,0.733194521427866
5,0.45,0.95,0.652782915992781
6,0.45,0.95,0.675720169722156
2,0.5,0.95,0.889622501525101
3,0.5,0.95,0.7819665667167
4,0.5,0.95,0.773882965182933
5,0.5,0.95,0.646679035255654
6,0.5,0.95,0.643804462400924
2,0.55,0.95,0.870331975995485
3,0.55,0.95,0.777599971900314
4,0.55,0.95,0.768872597953637
5,0.55,0.95,0.657227460495093
6,0.55,0.95,0.61707221163954
2,0.6,0.95,0.876328946318299
3,0.6,0.95,0.694795685365345
4,0.6,0.95,0.798747093520763
5,0.6,0.95,0.636639514940041
6,0.6,0.95,0.623751824769287
2,0.65,0.95,0.765969860964113
3,0.65,0.95,0.795001164564318
4,0.65,0.95,0.773068742408932
5,0.65,0.95,0.600596283003463
6,0.65,0.95,0.599431914135391
2,0.7,0.95,0.837004730245023
3,0.7,0.95,0.82368225751814
4,0.7,0.95,0.790992165487147
5,0.7,0.95,0.577121171209625
6,0.7,0.95,0.61345731581813
2,0.75,0.95,0.85316833592894
3,0.75,0.95,0.821765187752788
4,0.75,0.95,0.648906708105302
5,0.75,0.95,0.546094809575194
6,0.75,0.95,0.602733223351467
2,0.8,0.95,0.927334079012287
3,0.8,0.95,0.846391257507057
4,0.8,0.95,0.73145826865979
5,0.8,0.95,0.57685054828979
6,0.8,0.95,0.661113065569324
2,0.85,0.95,0.908019046130104
3,0.85,0.95,0.863434482443786
4,0.85,0.95,0.743571895492237
5,0.85,0.95,0.592997796537453
6,0.85,0.95,0.651381416051555
2,0.9,0.95,0.94901373186442
3,0.9,0.95,0.877896241840947
4,0.9,0.95,0.73477287762641
5,0.9,0.95,0.594441609314172
6,0.9,0.95,0.684218448022586
2,0.95,0.95,0.95340522177339
3,0.95,0.95,0.878291753760503
4,0.95,0.95,0.72775342359094
5,0.95,0.95,0.611634842098059
6,0.95,0.95,0.710328718424499
2,1,0.95,0.946970379967133
3,1,0.95,0.875985595377183
4,1,0.95,0.740801963604114
5,1,0.95,0.574855917443101
6,1,0.95,0.673420481172411
2,0,1,0.898831865345848
3,0,1,0.748474707385552
4,0,1,0.583956595998984
5,0,1,0.581875586155548
6,0,1,0.56014084069457
2,0.05,1,0.826757903595613
3,0.05,1,0.634640972765262
4,0.05,1,0.652196088862579
5,0.05,1,0.67976803294521
6,0.05,1,0.757334079323759
2,0.1,1,0.80838390067623
3,0.1,1,0.464444270611695
4,0.1,1,0.6233084422818
5,0.1,1,0.63200053679074
6,0.1,1,0.710680643166162
2,0.15,1,0.781173797733819
3,0.15,1,0.691181377659766
4,0.15,1,0.720461704645424
5,0.15,1,0.721644890261322
6,0.15,1,0.694428453255682
2,0.2,1,0.853992125776065
3,0.2,1,0.673813817581969
4,0.2,1,0.75121745795884
5,0.2,1,0.653074029365371
6,0.2,1,0.72875415263568
2,0.25,1,0.874203444054926
3,0.25,1,0.674899178786876
4,0.25,1,0.768599276649269
5,0.25,1,0.713181336865059
6,0.25,1,0.708635358523808
2,0.3,1,0.877915581637608
3,0.3,1,0.698638426846104
4,0.3,1,0.751500822452478
5,0.3,1,0.646930170317577
6,0.3,1,0.676909251747618
2,0.35,1,0.864244339109916
3,0.35,1,0.729737000593216
4,0.35,1,0.770438304079507
5,0.35,1,0.654081932708566
6,0.35,1,0.677650047662436
2,0.4,1,0.923278935749567
3,0.4,1,0.786799069800276
4,0.4,1,0.761524342066426
5,0.4,1,0.663921652674959
6,0.4,1,0.675887187999916
2,0.45,1,0.91487321365662
3,0.45,1,0.789825770593353
4,0.45,1,0.761416423782128
5,0.45,1,0.684427267479089
6,0.45,1,0.653703376051534
2,0.5,1,0.894592853725523
3,0.5,1,0.796279895512625
4,0.5,1,0.73252705457759
5,0.5,1,0.6566081002223
6,0.5,1,0.630052909858215
2,0.55,1,0.828419912854145
3,0.55,1,0.732877216940649
4,0.55,1,0.786636204368037
5,0.55,1,0.64159774068052
6,0.55,1,0.60936377380499
2,0.6,1,0.802536866892861
3,0.6,1,0.750626407789102
4,0.6,1,0.803880482574095
5,0.6,1,0.620222908806366
6,0.6,1,0.613926759560036
2,0.65,1,0.747129462432571
3,0.65,1,0.828830340345579
4,0.65,1,0.748974865190183
5,0.65,1,0.601639110822523
6,0.65,1,0.639786133358965
2,0.7,1,0.836840898833681
3,0.7,1,0.841092860691555
4,0.7,1,0.667732203995371
5,0.7,1,0.569010056869456
6,0.7,1,0.627995792594533
2,0.75,1,0.863927457793469
3,0.75,1,0.867339608059962
4,0.75,1,0.73990471811619
5,0.75,1,0.575833533166324
6,0.75,1,0.667005819712101
2,0.8,1,0.892578518136074
3,0.8,1,0.899651206223934
4,0.8,1,0.726780881148176
5,0.8,1,0.635697924345013
6,0.8,1,0.640987846425973
2,0.85,1,0.914838421665066
3,0.85,1,0.895595372376636
4,0.85,1,0.757766790060162
5,0.85,1,0.615609142411243
6,0.85,1,0.675717351619708
2,0.9,1,0.916891128576851
3,0.9,1,0.888034753273224
4,0.9,1,0.757641452374032
5,0.9,1,0.616260465025443
6,0.9,1,0.696156601708406
2,0.95,1,0.924248342077312
3,0.95,1,0.870154012053986
4,0.95,1,0.7452467817284
5,0.95,1,0.619047545859122
6,0.95,1,0.720121034946657
2,1,1,0.911687013670137
3,1,1,0.873913059354294
4,1,1,0.718469663712532
5,1,1,0.621162946042844
6,1,1,0.721590710791695
